date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:32:11	5516/5516	------	200	untouched ('')	image/jpeg	date:Thu,%2020%20Oct%202016%2021:57:21%20GMT	http://twelvershia.net/wp-content/uploads/2016/10/Scan0001-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/10/Scan0001-150x150.jpg	(from https://www.twelvershia.net/2016/10/21/abu-fadl-al-abbas-quest-for-water-at-karbala/)
17:32:11	2734/2734	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2016/11/05/sunni-version-martyrdom-al-hussain/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2016/11/05/sunni-version-martyrdom-al-hussain/feed/index.html	(from https://www.twelvershia.net/2016/11/05/sunni-version-martyrdom-al-hussain/)
17:32:11	14141/14141	------	200	untouched ('')	application/json	etag:W/%223758-1754885215;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/3489	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/3489.json	(from https://www.twelvershia.net/2016/11/05/sunni-version-martyrdom-al-hussain/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:01:26%20GMT	https://www.twelvershia.net/?p=3489	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/indexc980.html	(from https://www.twelvershia.net/2016/11/05/sunni-version-martyrdom-al-hussain/)
17:32:11	16213/16213	------	200	untouched ('')	image/jpeg	date:Tue,%2008%20Nov%202016%2016:32:52%20GMT	https://www.twelvershia.net/wp-content/uploads/2016/11/84704a2d6c444e00b8c24fe8201ebde5.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2016/11/84704a2d6c444e00b8c24fe8201ebde5.jpg	(from https://www.twelvershia.net/2016/11/05/sunni-version-martyrdom-al-hussain/)
17:32:11	901/901	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2016/10/20/muslim-bin-aqeel-case-study-fabrication-karbala-narrative/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2016/10/20/muslim-bin-aqeel-case-study-fabrication-karbala-narrative/feed/index.html	(from https://www.twelvershia.net/2016/10/20/muslim-bin-aqeel-case-study-fabrication-karbala-narrative/)
17:32:11	20637/20637	------	200	untouched ('')	application/json	etag:W/%223999-1754917324;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/3439	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/3439.json	(from https://www.twelvershia.net/2016/10/20/muslim-bin-aqeel-case-study-fabrication-karbala-narrative/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:02:20%20GMT	https://www.twelvershia.net/?p=3439	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/index6476.html	(from https://www.twelvershia.net/2016/10/20/muslim-bin-aqeel-case-study-fabrication-karbala-narrative/)
17:32:11	1616/1616	------	200	untouched ('')	image/jpeg	date:Sat,%2018%20Feb%202017%2003:56:37%20GMT	https://www.twelvershia.net/wp-content/uploads/2017/02/abufadl-80x60.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2017/02/abufadl-80x60.jpg	(from https://www.twelvershia.net/2016/10/20/muslim-bin-aqeel-case-study-fabrication-karbala-narrative/)
17:32:11	903/903	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2013/04/29/response-to-the-significance-of-mourning-for-imam-hussain-a-s/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/04/29/response-to-the-significance-of-mourning-for-imam-hussain-a-s/feed/index.html	(from https://www.twelvershia.net/2013/04/29/response-to-the-significance-of-mourning-for-imam-hussain-a-s/)
17:32:11	13450/13450	------	200	untouched ('')	application/json	etag:W/%224002-1754917376;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/258	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/258.json	(from https://www.twelvershia.net/2013/04/29/response-to-the-significance-of-mourning-for-imam-hussain-a-s/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:03:12%20GMT	https://www.twelvershia.net/?p=258	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/indexb773.html	(from https://www.twelvershia.net/2013/04/29/response-to-the-significance-of-mourning-for-imam-hussain-a-s/)
17:32:11	34234/34234	------	200	untouched ('')	image/jpeg	date:Tue,%2024%20Nov%202015%2023:42:59%20GMT	http://twelvershia.net/wp-content/uploads/2013/04/yuqalibuha-227x300.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2013/04/yuqalibuha-227x300.jpg	(from https://www.twelvershia.net/2013/04/29/response-to-the-significance-of-mourning-for-imam-hussain-a-s/)
17:32:11	112122/112122	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:03:28%20GMT	https://www.twelvershia.net/2013/05/02/response-to-alee-a-s-the-master-of-every-believer/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/05/02/response-to-alee-a-s-the-master-of-every-believer/index.html	(from https://www.twelvershia.net/2013/04/29/response-to-the-significance-of-mourning-for-imam-hussain-a-s/)
17:32:11	861/861	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2015/11/10/a-criticism-against-miraj-the-night-ascension/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2015/11/10/a-criticism-against-miraj-the-night-ascension/feed/index.html	(from https://www.twelvershia.net/2015/11/10/a-criticism-against-miraj-the-night-ascension/)
17:32:11	7736/7736	------	200	untouched ('')	application/json	etag:W/%224005-1754917426;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/2715	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/2715.json	(from https://www.twelvershia.net/2015/11/10/a-criticism-against-miraj-the-night-ascension/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:04:03%20GMT	https://www.twelvershia.net/?p=2715	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/index40e1.html	(from https://www.twelvershia.net/2015/11/10/a-criticism-against-miraj-the-night-ascension/)
17:32:11	1758/1758	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/feed/index.html	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	12661/12661	------	200	untouched ('')	application/json	etag:W/%223110-1754866804;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/3422	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/3422.json	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:04:38%20GMT	https://www.twelvershia.net/?p=3422	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/index7129.html	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	6137/6137	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:19:27%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/yanabi0011-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/yanabi0011-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	6496/6496	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:20:17%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/yanabi0001-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/yanabi0001-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	7079/7079	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:20:46%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/yanabi0003-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/yanabi0003-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	7147/7147	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:20:32%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/yanabi0002-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/yanabi0002-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	6547/6547	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:19:17%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/ghayat-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/ghayat-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	7370/7370	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:19:42%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/ghayat1-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/ghayat1-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	7391/7391	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:19:52%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/ghayat2-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/ghayat2-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	7750/7750	------	200	untouched ('')	image/jpeg	date:Sat,%2024%20Sep%202016%2002:20:02%20GMT	http://twelvershia.net/wp-content/uploads/2016/09/ghayat3-150x150.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/twelvershia.net/wp-content/uploads/2016/09/ghayat3-150x150.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	2980/2980	------	200	untouched ('')	image/jpeg	date:Thu,%2016%20Feb%202017%2021:21:01%20GMT	https://www.twelvershia.net/wp-content/uploads/2017/02/abubakr-80x60.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2017/02/abubakr-80x60.jpg	(from https://www.twelvershia.net/2016/09/24/al-qunduzi-al-hanafi-exposed/)
17:32:11	844/844	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2013/04/25/response-to-alaihissalam-for-the-ahlulbayt/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/04/25/response-to-alaihissalam-for-the-ahlulbayt/feed/index.html	(from https://www.twelvershia.net/2013/04/25/response-to-alaihissalam-for-the-ahlulbayt/)
17:32:11	14548/14548	------	200	untouched ('')	application/json	etag:W/%223781-1754885365;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/217	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/217.json	(from https://www.twelvershia.net/2013/04/25/response-to-alaihissalam-for-the-ahlulbayt/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:05:18%20GMT	https://www.twelvershia.net/?p=217	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/indexc094.html	(from https://www.twelvershia.net/2013/04/25/response-to-alaihissalam-for-the-ahlulbayt/)
17:32:11	117339/117339	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:05:40%20GMT	https://www.twelvershia.net/2013/04/25/respone-to-what-does-mother-of-believers-really-mean/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/04/25/respone-to-what-does-mother-of-believers-really-mean/index.html	(from https://www.twelvershia.net/2013/04/25/response-to-alaihissalam-for-the-ahlulbayt/)
17:32:11	5745/5745	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2014/05/29/taqiyya-the-other-face/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2014/05/29/taqiyya-the-other-face/feed/index.html	(from https://www.twelvershia.net/2014/05/29/taqiyya-the-other-face/)
17:32:11	174766/174766	------	200	untouched ('')	application/json	etag:W/%222800-1754841107;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/1184	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/1184.json	(from https://www.twelvershia.net/2014/05/29/taqiyya-the-other-face/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:06:00%20GMT	https://www.twelvershia.net/?p=1184	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/index0ae6.html	(from https://www.twelvershia.net/2014/05/29/taqiyya-the-other-face/)
17:32:11	90250/90250	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:06:27%20GMT	https://www.twelvershia.net/2014/05/29/response-to-do-shias-narrate-from-a-donkey/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2014/05/29/response-to-do-shias-narrate-from-a-donkey/index.html	(from https://www.twelvershia.net/2014/05/29/taqiyya-the-other-face/)
17:32:11	89576/89576	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:06:27%20GMT	https://www.twelvershia.net/2014/06/01/response-to-what-does-bakri-mean/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2014/06/01/response-to-what-does-bakri-mean/index.html	(from https://www.twelvershia.net/2014/05/29/taqiyya-the-other-face/)
17:32:11	1796/1796	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2013/04/05/shia-praying-in-the-mosques-of-the-muslims-a-sign-of-hope-or-hopelessness/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/04/05/shia-praying-in-the-mosques-of-the-muslims-a-sign-of-hope-or-hopelessness/feed/index.html	(from https://www.twelvershia.net/2013/04/05/shia-praying-in-the-mosques-of-the-muslims-a-sign-of-hope-or-hopelessness/)
17:32:11	69570/69570	------	200	untouched ('')	application/json	etag:W/%222905-1754842288;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/66	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/66.json	(from https://www.twelvershia.net/2013/04/05/shia-praying-in-the-mosques-of-the-muslims-a-sign-of-hope-or-hopelessness/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:06:47%20GMT	https://www.twelvershia.net/?p=66	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/index4f61.html	(from https://www.twelvershia.net/2013/04/05/shia-praying-in-the-mosques-of-the-muslims-a-sign-of-hope-or-hopelessness/)
17:32:11	189622/189622	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:07:02%20GMT	https://www.twelvershia.net/2013/04/05/the-fractious-schizophrenia-discussing-the-reality-of-the-crisis-between-the-shia-scholars-and-the-quran/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/04/05/the-fractious-schizophrenia-discussing-the-reality-of-the-crisis-between-the-shia-scholars-and-the-quran/index.html	(from https://www.twelvershia.net/2013/04/05/shia-praying-in-the-mosques-of-the-muslims-a-sign-of-hope-or-hopelessness/)
17:32:11	1680/1680	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/feed/index.html	(from https://www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/)
17:32:11	37474/37474	------	200	untouched ('')	application/json	etag:W/%224016-1754917637;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/371	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/371.json	(from https://www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:07:32%20GMT	https://www.twelvershia.net/?p=371	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/index9f0a.html	(from https://www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/)
17:32:11	95458/95458	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:07:48%20GMT	https://www.twelvershia.net/2013/05/05/response-to-the-queer-sahaba/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/05/05/response-to-the-queer-sahaba/index.html	(from https://www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/)
17:32:11	145366/145366	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:07:49%20GMT	https://www.twelvershia.net/2013/05/15/response-to-was-aboo-luluah-a-zoroastrian/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2013/05/15/response-to-was-aboo-luluah-a-zoroastrian/index.html	(from https://www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/)
17:32:11	256181/256181	------	200	untouched ('')	image/jpeg	date:Tue,%2014%20May%202013%2020:43:14%20GMT	https://www.twelvershia.net/wp-content/uploads/2013/05/khawarij-nahj-01.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2013/05/khawarij-nahj-01.jpg	(from https://www.twelvershia.net/2013/05/08/shia-say-god-guarantees-the-safety-of-the-prophet-but-not-the-quran/)
17:32:11	1762/1762	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2015/01/04/response-to-taqayya-of-ibn-umar/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2015/01/04/response-to-taqayya-of-ibn-umar/feed/index.html	(from https://www.twelvershia.net/2015/01/04/response-to-taqayya-of-ibn-umar/)
17:32:11	4916/4916	------	200	untouched ('')	application/json	etag:W/%224019-1754917682;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/1618	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/1618.json	(from https://www.twelvershia.net/2015/01/04/response-to-taqayya-of-ibn-umar/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:08:14%20GMT	https://www.twelvershia.net/?p=1618	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/index9646.html	(from https://www.twelvershia.net/2015/01/04/response-to-taqayya-of-ibn-umar/)
17:32:11	86983/86983	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:08:48%20GMT	https://www.twelvershia.net/category/books/page/2/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/category/books/page/2/index.html	(from https://www.twelvershia.net/category/books/)
17:32:11	438447/438447	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/category/books/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/category/books/feed/index.html	(from https://www.twelvershia.net/category/books/)
17:32:11	643/643	------	200	untouched ('')	application/json	etag:W/%222631-1754826851;;;%22	https://www.twelvershia.net/wp-json/wp/v2/categories/10	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/categories/10.json	(from https://www.twelvershia.net/category/books/)
17:32:11	156529/156529	------	200	untouched ('')	image/png	date:Fri,%2019%20Apr%202019%2008:42:34%20GMT	https://www.twelvershia.net/wp-content/uploads/2019/04/sahih_maqtal_hussain-326x245.png	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2019/04/sahih_maqtal_hussain-326x245.png	(from https://www.twelvershia.net/category/books/)
17:32:11	22782/22782	------	200	untouched ('')	image/jpeg	date:Sun,%2026%20Feb%202017%2019:35:40%20GMT	https://www.twelvershia.net/wp-content/uploads/2017/02/Saqifah-Thumb-326x245.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2017/02/Saqifah-Thumb-326x245.jpg	(from https://www.twelvershia.net/category/books/)
17:32:11	131091/131091	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:08:30%20GMT	https://www.twelvershia.net/2016/07/14/response-to-to-be-with-the-truthful/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2016/07/14/response-to-to-be-with-the-truthful/index.html	(from https://www.twelvershia.net/category/books/)
17:32:11	79640/79640	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:08:32%20GMT	https://www.twelvershia.net/2015/10/18/sunni-shia-calm-dialogue/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2015/10/18/sunni-shia-calm-dialogue/index.html	(from https://www.twelvershia.net/category/books/)
17:32:11	24856/24856	------	200	untouched ('')	image/jpeg	date:Sat,%2018%20Feb%202017%2004:30:49%20GMT	https://www.twelvershia.net/wp-content/uploads/2017/02/dialogue-326x245.jpg	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2017/02/dialogue-326x245.jpg	(from https://www.twelvershia.net/category/books/)
17:32:11	84473/84473	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:08:56%20GMT	https://www.twelvershia.net/category/books/page/5/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/category/books/page/5/index.html	(from https://www.twelvershia.net/category/books/)
17:32:11	772/772	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2015/03/29/imamah-wal-nass-8/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2015/03/29/imamah-wal-nass-8/feed/index.html	(from https://www.twelvershia.net/2015/03/29/imamah-wal-nass-8/)
17:32:11	2773/2773	------	200	untouched ('')	application/json	etag:W/%221722-1754606791;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/1842	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/1842.json	(from https://www.twelvershia.net/2015/03/29/imamah-wal-nass-8/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:08:52%20GMT	https://www.twelvershia.net/?p=1842	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/indexd6bf.html	(from https://www.twelvershia.net/2015/03/29/imamah-wal-nass-8/)
17:32:11	80090/80090	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:09:05%20GMT	https://www.twelvershia.net/2015/03/28/response-to-sahabi-trying-to-enter-house-of-holy-prophet-after-revelation-of-verse-of-hijab/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2015/03/28/response-to-sahabi-trying-to-enter-house-of-holy-prophet-after-revelation-of-verse-of-hijab/index.html	(from https://www.twelvershia.net/2015/03/29/imamah-wal-nass-8/)
17:32:11	117263/117263	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:09:05%20GMT	https://www.twelvershia.net/2015/04/02/explaining-abu-baljs-controversial-hadith/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2015/04/02/explaining-abu-baljs-controversial-hadith/index.html	(from https://www.twelvershia.net/2015/03/29/imamah-wal-nass-8/)
17:32:11	81010/81010	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Aug%202025%2013:09:05%20GMT	https://www.twelvershia.net/2015/03/04/imamah-wal-nass-4/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2015/03/04/imamah-wal-nass-4/index.html	(from https://www.twelvershia.net/2015/03/29/imamah-wal-nass-8/)
17:32:11	922/922	------	200	untouched ('')	application/rss+xml	etag:W/%22ee18b810b98c8753bd88b65822109f3c%22	https://www.twelvershia.net/2019/04/19/book-the-martyrdom-of-al-husayn-in-light-of-the-authentic-traditions/feed/	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/2019/04/19/book-the-martyrdom-of-al-husayn-in-light-of-the-authentic-traditions/feed/index.html	(from https://www.twelvershia.net/2019/04/19/book-the-martyrdom-of-al-husayn-in-light-of-the-authentic-traditions/)
17:32:11	5630/5630	------	200	untouched ('')	application/json	etag:W/%224025-1754917762;;;%22	https://www.twelvershia.net/wp-json/wp/v2/posts/4863	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-json/wp/v2/posts/4863.json	(from https://www.twelvershia.net/2019/04/19/book-the-martyrdom-of-al-husayn-in-light-of-the-authentic-traditions/)
17:32:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Aug%202025%2013:09:40%20GMT	https://www.twelvershia.net/?p=4863	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/indexf75f.html	(from https://www.twelvershia.net/2019/04/19/book-the-martyrdom-of-al-husayn-in-light-of-the-authentic-traditions/)
17:32:11	1273951/1273951	------	200	untouched ('')	image/png	date:Fri,%2019%20Apr%202019%2008:42:29%20GMT	https://www.twelvershia.net/wp-content/uploads/2019/04/sahih_maqtal_hussain-1024x721.png	D:/Website%20Archives%20HTTTrack/twelvershia.net/www.twelvershia.net/wp-content/uploads/2019/04/sahih_maqtal_hussain-1024x721.png	(from https://www.twelvershia.net/2019/04/19/book-the-martyrdom-of-al-husayn-in-light-of-the-authentic-traditions/)
